Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2024,10,3,21,30,0,0,0,17.1,18.5,1020,91.35000000000001,154,1.3,0.13,0,0,0
2024,10,3,22,30,0,0,0,17.3,18,1020,95.93,162,1.4000000000000001,0.13,0,0,0
2024,10,3,23,30,0,0,0,17.6,17.7,1020,99.56,171,1.4000000000000001,0.13,0,0,0
2024,10,4,0,30,0,0,0,17.6,17.6,1020,100,177,1.3,0.13,0,0,0
2024,10,4,1,30,0,0,0,17.5,17.5,1020,100,184,1.3,0.13,0,0,0
2024,10,4,2,30,0,0,0,17.400000000000002,17.400000000000002,1020,100,188,1.3,0.13,0,0,0
2024,10,4,3,30,0,0,0,17.400000000000002,17.400000000000002,1020,100,189,1.3,0.13,0,0,0
2024,10,4,4,30,0,0,0,17.2,17.2,1020,100,190,1.2000000000000002,0.13,0,0,0
2024,10,4,5,30,0,0,0,17.1,17.1,1021,100,192,1.2000000000000002,0.13,0,0,0
2024,10,4,6,30,24,19,21,17.8,18.3,1021,97.05,195,1.6,0.13,27,170,38
2024,10,4,7,30,256,101,167,18.3,20.6,1021,86.7,201,2,0.13,69,512,201
2024,10,4,8,30,667,95,382,18.7,22.900000000000002,1021,77.09,207,2.1,0.13,95,667,382
2024,10,4,9,30,750,109,538,19,24.700000000000003,1020,70.64,207,2,0.13,109,750,538
2024,10,4,10,30,793,118,649,19.200000000000003,25.8,1020,66.89,201,1.9000000000000001,0.13,118,793,649
2024,10,4,11,30,79,329,386,19.3,26.700000000000003,1019,63.82,198,1.9000000000000001,0.13,120,814,705
2024,10,4,12,30,17,234,246,19.3,27.3,1019,61.75,200,1.8,0.13,127,796,697
2024,10,4,13,30,23,168,183,19.200000000000003,27.5,1018,60.69,203,1.6,0.13,135,745,627
2024,10,4,14,30,21,202,214,19.1,27.200000000000003,1018,61.42,203,1.4000000000000001,0.13,123,694,509
2024,10,4,15,30,216,187,276,19.3,26.400000000000002,1018,64.87,200,1.2000000000000002,0.13,107,587,348
2024,10,4,16,30,20,88,93,19.700000000000003,25.200000000000003,1018,71.78,196,0.9,0.13,79,380,168
2024,10,4,17,30,0,9,9,20.5,23.8,1018,81.74,192,0.8,0.13,18,56,20
2024,10,4,18,30,0,0,0,20.1,22.700000000000003,1018,85.48,189,0.9,0.13,0,0,0
2024,10,4,19,30,0,0,0,20,21.900000000000002,1019,88.9,187,1,0.13,0,0,0
2024,10,4,20,30,0,0,0,19.8,21.1,1019,92.55,187,1.1,0.13,0,0,0
2024,10,4,21,30,0,0,0,19.700000000000003,20.400000000000002,1019,96.01,189,1.2000000000000002,0.13,0,0,0
2024,10,4,22,30,0,0,0,19.700000000000003,19.700000000000003,1019,100,197,1.2000000000000002,0.13,0,0,0
2024,10,4,23,30,0,0,0,19.3,19.3,1019,100,212,1.1,0.13,0,0,0
2024,10,5,0,30,0,0,0,18.900000000000002,18.900000000000002,1019,100,239,1,0.13,0,0,0
2024,10,5,1,30,0,0,0,18.5,18.5,1019,100,276,1,0.13,0,0,0
2024,10,5,2,30,0,0,0,18,18,1018,100,310,1.3,0.13,0,0,0
2024,10,5,3,30,0,0,0,17.400000000000002,17.400000000000002,1019,100,331,1.9000000000000001,0.13,0,0,0
2024,10,5,4,30,0,0,0,16.5,16.5,1019,100,342,2.6,0.13,0,0,0
2024,10,5,5,30,0,0,0,15.600000000000001,15.9,1020,98.36,349,3.1,0.13,0,0,0
2024,10,5,6,30,215,24,37,14.700000000000001,16.3,1020,90.43,355,3.5,0.13,24,215,37
2024,10,5,7,30,608,58,212,14.5,18.1,1021,79.35000000000001,182,3.8000000000000003,0.13,58,608,212
2024,10,5,8,30,687,77,370,14.4,20.6,1021,67.5,12,3.9000000000000004,0.13,74,773,404
2024,10,5,9,30,799,92,545,14,22.8,1021,57.5,14,3.8000000000000003,0.13,81,859,569
2024,10,5,10,30,908,85,689,13.3,24.400000000000002,1021,49.9,9,3.5,0.13,85,908,689
2024,10,5,11,30,929,85,749,12.600000000000001,25.400000000000002,1020,44.99,182,3.3000000000000003,0.13,85,929,749
2024,10,5,12,30,929,84,745,12.3,25.900000000000002,1020,42.83,355,3.2,0.13,84,929,745
2024,10,5,13,30,911,83,680,11.8,25.900000000000002,1019,41.410000000000004,352,3,0.13,83,911,680
2024,10,5,14,30,874,74,556,11.200000000000001,25.6,1019,40.58,352,2.8000000000000003,0.13,74,874,556
2024,10,5,15,30,800,64,388,10.700000000000001,24.8,1018,41.02,353,2.4000000000000004,0.13,64,800,388
2024,10,5,16,30,644,48,195,11.200000000000001,22.6,1018,48.38,355,1.7000000000000002,0.13,48,644,195
2024,10,5,17,30,198,17,24,13,19.8,1019,64.82000000000001,179,1.3,0.13,17,198,24
2024,10,5,18,30,0,0,0,11.700000000000001,18.1,1019,66.12,7,1.4000000000000001,0.13,0,0,0
2024,10,5,19,30,0,0,0,11.3,17.3,1019,67.84,17,1.5,0.13,0,0,0
2024,10,5,20,30,0,0,0,11.100000000000001,16.5,1019,70.24,26,1.5,0.13,0,0,0
2024,10,5,21,30,0,0,0,10.9,15.700000000000001,1019,73.27,35,1.5,0.13,0,0,0
2024,10,5,22,30,0,0,0,10.9,15.100000000000001,1019,76.18,42,1.5,0.13,0,0,0
2024,10,5,23,30,0,0,0,11.100000000000001,14.5,1019,79.94,48,1.4000000000000001,0.13,0,0,0
2024,10,6,0,30,0,0,0,11.3,14,1019,83.93,55,1.2000000000000002,0.13,0,0,0
2024,10,6,1,30,0,0,0,11.5,13.700000000000001,1019,86.81,61,1,0.13,0,0,0
2024,10,6,2,30,0,0,0,11.700000000000001,13.5,1019,89.07000000000001,66,0.7000000000000001,0.13,0,0,0
2024,10,6,3,30,0,0,0,11.8,13.4,1019,89.86,68,0.5,0.13,0,0,0
2024,10,6,4,30,0,0,0,11.9,13.200000000000001,1019,91.75,70,0.4,0.13,0,0,0
2024,10,6,5,30,0,0,0,12.100000000000001,13.100000000000001,1019,93.85000000000001,75,0.4,0.13,0,0,0
2024,10,6,6,30,257,23,38,12.4,14.200000000000001,1019,89.02,81,0.4,0.13,23,257,38
2024,10,6,7,30,655,52,216,13.100000000000001,16.400000000000002,1019,80.84,108,0.5,0.13,52,655,216
2024,10,6,8,30,808,66,408,13.4,19.700000000000003,1019,67.09,168,1,0.13,66,808,408
2024,10,6,9,30,883,75,573,10.200000000000001,22.700000000000003,1018,45.09,209,1.6,0.13,75,883,573
2024,10,6,10,30,921,81,690,9.9,24.200000000000003,1018,40.36,213,1.8,0.13,81,921,690
2024,10,6,11,30,937,83,748,10.700000000000001,25.1,1017,40.31,210,1.8,0.13,83,937,748
2024,10,6,12,30,932,84,742,11.600000000000001,25.700000000000003,1016,41.47,205,1.8,0.13,84,932,742
2024,10,6,13,30,911,82,674,12,26,1015,41.74,200,1.9000000000000001,0.13,82,911,674
2024,10,6,14,30,865,76,548,12.200000000000001,25.900000000000002,1014,42.56,197,2.2,0.13,76,865,548
2024,10,6,15,30,780,66,378,12.3,25.1,1013,44.93,194,2.2,0.13,66,780,378
2024,10,6,16,30,607,48,184,13.3,23.1,1013,54.050000000000004,189,1.8,0.13,48,607,184
2024,10,6,17,30,144,14,19,14.600000000000001,20.6,1012,68.66,184,1.7000000000000002,0.13,14,144,19
2024,10,6,18,30,0,0,0,14.100000000000001,19.400000000000002,1012,71.54,184,2.1,0.13,0,0,0
2024,10,6,19,30,0,0,0,14.700000000000001,19,1012,76.07000000000001,186,2.3000000000000003,0.13,0,0,0
2024,10,6,20,30,0,0,0,15.4,18.400000000000002,1012,82.76,186,2.3000000000000003,0.13,0,0,0
2024,10,6,21,30,0,0,0,16,18.1,1011,87.47,185,2.6,0.13,0,0,0
2024,10,6,22,30,0,0,0,16.3,17.900000000000002,1011,90.64,185,3,0.13,0,0,0
2024,10,6,23,30,0,0,0,16.5,17.7,1010,92.44,187,3.1,0.13,0,0,0
2024,10,7,0,30,0,0,0,16.5,17.400000000000002,1009,94.37,195,2.9000000000000004,0.13,0,0,0
2024,10,7,1,30,0,0,0,16.5,17.3,1009,95.10000000000001,214,2.7,0.13,0,0,0
2024,10,7,2,30,0,0,0,16.6,17.2,1009,96.22,235,2.5,0.13,0,0,0
2024,10,7,3,30,0,0,0,16.6,16.7,1009,99.51,245,2,0.13,0,0,0
2024,10,7,4,30,0,0,0,16.3,16.3,1009,100,253,1.6,0.13,0,0,0
2024,10,7,5,30,0,0,0,16.1,16.1,1009,100,267,1.7000000000000002,0.13,0,0,0
2024,10,7,6,30,143,23,31,16.2,16.900000000000002,1009,95.35000000000001,285,2.4000000000000004,0.13,23,143,31
2024,10,7,7,30,542,65,199,16.400000000000002,18.7,1010,86.63,309,3.4000000000000004,0.13,65,542,199
2024,10,7,8,30,742,81,392,15.5,20.400000000000002,1010,73.68,330,4.2,0.13,81,742,392
2024,10,7,9,30,849,86,561,13.200000000000001,21.900000000000002,1010,57.76,335,4.6000000000000005,0.13,86,849,561
2024,10,7,10,30,904,88,682,11.700000000000001,23.1,1010,48.68,330,4.5,0.13,88,904,682
2024,10,7,11,30,921,90,740,10.9,23.700000000000003,1010,44.52,325,4.4,0.13,90,921,740
2024,10,7,12,30,888,102,725,10.3,24,1010,42.09,322,4.4,0.13,92,917,735
2024,10,7,13,30,836,110,649,10,24,1010,41.26,322,4.3,0.13,91,890,665
2024,10,7,14,30,839,85,539,10,23.6,1010,42.2,324,4.1000000000000005,0.13,85,839,539
2024,10,7,15,30,746,74,369,10.200000000000001,22.900000000000002,1010,44.44,326,3.7,0.13,74,746,369
2024,10,7,16,30,525,58,173,10.4,21.1,1010,50.33,327,2.8000000000000003,0.13,55,562,178
2024,10,7,17,30,77,12,14,11.4,18.7,1010,62.64,327,2,0.13,14,113,17
2024,10,7,18,30,0,0,0,11.5,17.3,1011,68.59,327,2.1,0.13,0,0,0
2024,10,7,19,30,0,0,0,11.4,16.6,1012,71.14,328,2.3000000000000003,0.13,0,0,0
2024,10,7,20,30,0,0,0,11.200000000000001,15.9,1012,73.57000000000001,329,2.6,0.13,0,0,0
2024,10,7,21,30,0,0,0,11,15.100000000000001,1013,76.57000000000001,330,2.8000000000000003,0.13,0,0,0
2024,10,7,22,30,0,0,0,10.8,14.3,1013,79.68,333,2.9000000000000004,0.13,0,0,0
2024,10,7,23,30,0,0,0,10.600000000000001,13.600000000000001,1013,82.31,336,3,0.13,0,0,0
2024,10,8,0,30,0,0,0,10.4,13,1013,84.24,338,2.9000000000000004,0.13,0,0,0
2024,10,8,1,30,0,0,0,10.100000000000001,12.3,1013,86.56,338,2.6,0.13,0,0,0
2024,10,8,2,30,0,0,0,9.9,11.600000000000001,1013,89.36,337,2.3000000000000003,0.13,0,0,0
2024,10,8,3,30,0,0,0,9.700000000000001,10.9,1013,92.58,336,2.2,0.13,0,0,0
2024,10,8,4,30,0,0,0,9.600000000000001,10.4,1013,94.87,334,2.1,0.13,0,0,0
2024,10,8,5,30,0,0,0,9.5,9.9,1014,97.23,332,2,0.13,0,0,0
2024,10,8,6,30,262,22,36,9.3,10.700000000000001,1014,91.2,331,2.4000000000000004,0.13,22,262,36
2024,10,8,7,30,677,49,214,9.3,13.100000000000001,1015,77.87,337,2.7,0.13,49,677,214
2024,10,8,8,30,833,64,410,8.700000000000001,16,1015,61.89,348,2.6,0.13,64,833,410
2024,10,8,9,30,910,70,576,6.4,18.3,1015,45.81,348,2.4000000000000004,0.13,70,910,576
2024,10,8,10,30,948,73,692,5.300000000000001,19.6,1014,39.18,335,2,0.13,73,948,692
2024,10,8,11,30,963,75,750,4.7,20.6,1014,35.32,320,1.9000000000000001,0.13,75,963,750
2024,10,8,12,30,960,75,744,4.3,21.200000000000003,1013,33.04,306,2,0.13,75,960,744
2024,10,8,13,30,938,73,674,4.1000000000000005,21.5,1012,31.91,297,2.1,0.13,73,938,674
2024,10,8,14,30,895,69,548,4.1000000000000005,21.400000000000002,1012,32.12,292,2.2,0.13,69,895,548
2024,10,8,15,30,808,60,375,4.2,20.900000000000002,1012,33.49,288,2.1,0.13,60,808,375
2024,10,8,16,30,636,45,181,4.9,19.200000000000003,1012,39.08,283,1.5,0.13,45,636,181
2024,10,8,17,30,150,14,17,7.7,17.400000000000002,1012,53.1,273,1.1,0.13,14,150,17
2024,10,8,18,30,0,0,0,6.2,16.6,1013,50.09,257,1.1,0.13,0,0,0
2024,10,8,19,30,0,0,0,6.1000000000000005,15.8,1013,52.660000000000004,244,1.2000000000000002,0.12,0,0,0
2024,10,8,20,30,0,0,0,6.4,14.9,1013,56.68,240,1.3,0.12,0,0,0
2024,10,8,21,30,0,0,0,6.7,13.8,1013,62.230000000000004,244,1.4000000000000001,0.12,0,0,0
2024,10,8,22,30,0,0,0,7,12.8,1013,67.92,251,1.4000000000000001,0.12,0,0,0
2024,10,8,23,30,0,0,0,7.300000000000001,12,1014,73.18,256,1.5,0.12,0,0,0
2024,10,9,0,30,0,0,0,7.7,11.3,1014,78.35000000000001,261,1.6,0.12,0,0,0
2024,10,9,1,30,0,0,0,7.9,10.8,1014,82.33,265,1.5,0.12,0,0,0
2024,10,9,2,30,0,0,0,8,10.3,1014,85.57000000000001,268,1.5,0.12,0,0,0
2024,10,9,3,30,0,0,0,7.9,9.8,1014,87.91,269,1.5,0.12,0,0,0
2024,10,9,4,30,0,0,0,7.7,9.4,1014,89.08,269,1.5,0.12,0,0,0
2024,10,9,5,30,0,0,0,7.4,9.200000000000001,1014,88.4,268,1.5,0.12,0,0,0
2024,10,9,6,30,238,20,32,7.1000000000000005,10.600000000000001,1013,78.73,264,2,0.12,20,238,32
2024,10,9,7,30,647,50,205,7,13.200000000000001,1013,65.87,257,2.4000000000000004,0.12,50,647,205
2024,10,9,8,30,804,65,396,7.4,16.5,1013,55.04,263,3.1,0.12,65,804,396
2024,10,9,9,30,886,71,560,7.4,19.6,1013,45.12,284,4.2,0.12,71,886,560
2024,10,9,10,30,929,74,676,6.6000000000000005,21.200000000000003,1013,38.88,297,4.7,0.12,74,929,676
2024,10,9,11,30,947,75,734,6.4,21.8,1013,36.85,299,4.6000000000000005,0.12,75,947,734
2024,10,9,12,30,945,75,729,5.9,22.3,1012,34.6,300,4.5,0.12,75,945,729
2024,10,9,13,30,923,74,660,5.6000000000000005,22.5,1012,33.45,300,4.4,0.12,74,923,660
2024,10,9,14,30,880,69,536,5.4,22.3,1011,33.37,302,4.3,0.12,69,880,536
2024,10,9,15,30,798,61,368,5.2,21.700000000000003,1011,34.13,305,3.8000000000000003,0.12,61,798,368
2024,10,9,16,30,624,45,175,5.800000000000001,19.400000000000002,1012,40.94,308,2.7,0.12,45,624,175
2024,10,9,17,30,140,13,15,7.6000000000000005,16.5,1013,55.53,312,2,0.12,13,140,15
2024,10,9,18,30,0,0,0,7.1000000000000005,14.9,1014,59.77,317,2.1,0.12,0,0,0
2024,10,9,19,30,0,0,0,6.800000000000001,14.3,1014,60.53,321,2.3000000000000003,0.12,0,0,0
2024,10,9,20,30,0,0,0,6.4,13.600000000000001,1015,61.72,324,2.7,0.12,0,0,0
2024,10,9,21,30,0,0,0,6,12.9,1015,63.04,327,3.1,0.12,0,0,0
2024,10,9,22,30,0,0,0,5.800000000000001,12.100000000000001,1016,65.41,331,3.2,0.12,0,0,0
2024,10,9,23,30,0,0,0,5.800000000000001,11.100000000000001,1016,69.96000000000001,333,2.7,0.12,0,0,0
2024,10,10,0,30,0,0,0,5.9,10.3,1017,74.09,331,2.3000000000000003,0.12,0,0,0
2024,10,10,1,30,0,0,0,5.9,9.700000000000001,1017,77.34,328,2.2,0.12,0,0,0
2024,10,10,2,30,0,0,0,6,9.200000000000001,1017,80.57000000000001,332,2.2,0.12,0,0,0
2024,10,10,3,30,0,0,0,6.2,8.700000000000001,1017,84.39,339,2.1,0.12,0,0,0
2024,10,10,4,30,0,0,0,6.300000000000001,8.200000000000001,1018,87.87,345,2,0.12,0,0,0
2024,10,10,5,30,0,0,0,6,7.9,1019,87.7,346,1.9000000000000001,0.12,0,0,0
2024,10,10,6,30,244,20,31,5.9,8.9,1019,81.21000000000001,342,2.5,0.12,20,244,31
2024,10,10,7,30,693,47,211,6,11.3,1020,70.08,346,3.6,0.12,47,693,211
2024,10,10,8,30,844,60,405,5.1000000000000005,13.4,1020,57.18,354,4.1000000000000005,0.12,60,844,405
2024,10,10,9,30,918,68,571,3.9000000000000004,15,1020,47.410000000000004,355,4.1000000000000005,0.12,68,918,571
2024,10,10,10,30,956,72,688,3.5,16.400000000000002,1020,42.22,350,3.8000000000000003,0.12,72,956,688
2024,10,10,11,30,973,74,747,3.4000000000000004,17.5,1019,39,345,3.6,0.12,74,973,747
2024,10,10,12,30,969,75,741,3.3000000000000003,18.400000000000002,1018,36.7,342,3.5,0.12,75,969,741
2024,10,10,13,30,946,75,671,3.3000000000000003,18.900000000000002,1018,35.44,342,3.5,0.12,75,946,671
2024,10,10,14,30,905,68,544,3.3000000000000003,18.900000000000002,1017,35.45,344,3.5,0.12,68,905,544
2024,10,10,15,30,822,59,371,3.4000000000000004,18.400000000000002,1017,36.86,346,3.4000000000000004,0.12,59,822,371
2024,10,10,16,30,648,43,175,3.6,16.400000000000002,1017,42.59,348,2.5,0.12,43,648,175
2024,10,10,17,30,122,11,13,5.6000000000000005,13.600000000000001,1018,58.58,350,1.7000000000000002,0.12,11,122,13
2024,10,10,18,30,0,0,0,5.7,12.100000000000001,1018,64.84,351,1.7000000000000002,0.12,0,0,0
2024,10,10,19,30,0,0,0,5.7,11.5,1019,67.61,351,1.6,0.14,0,0,0
2024,10,10,20,30,0,0,0,5.7,10.9,1019,70.28,351,1.6,0.14,0,0,0
2024,10,10,21,30,0,0,0,5.7,10.3,1019,73.3,351,1.6,0.14,0,0,0
2024,10,10,22,30,0,0,0,5.800000000000001,9.700000000000001,1019,76.73,353,1.7000000000000002,0.14,0,0,0
2024,10,10,23,30,0,0,0,6,9.200000000000001,1020,80.26,178,1.7000000000000002,0.14,0,0,0
2024,10,11,0,30,0,0,0,6.2,8.6,1020,84.59,3,1.8,0.14,0,0,0
2024,10,11,1,30,0,0,0,6.300000000000001,8.1,1020,88.45,5,1.7000000000000002,0.14,0,0,0
2024,10,11,2,30,0,0,0,6.4,7.5,1020,92.53,5,1.5,0.14,0,0,0
2024,10,11,3,30,0,0,0,6.1000000000000005,7,1021,93.73,4,1.4000000000000001,0.14,0,0,0
2024,10,11,4,30,0,0,0,5.7,6.7,1021,93.01,179,1.3,0.14,0,0,0
2024,10,11,5,30,0,0,0,5.5,6.4,1021,94.28,349,1.2000000000000002,0.14,0,0,0
2024,10,11,6,30,219,18,28,5.5,7.7,1022,85.94,334,1.5,0.14,18,219,28
2024,10,11,7,30,661,48,202,5.7,10.5,1022,72.15,317,1.7000000000000002,0.14,48,661,202
2024,10,11,8,30,816,63,393,5.6000000000000005,13.700000000000001,1022,58.09,303,1.9000000000000001,0.14,63,816,393
2024,10,11,9,30,891,72,556,4.9,16.5,1022,46.35,296,2.3000000000000003,0.14,72,891,556
2024,10,11,10,30,931,77,673,4.7,18.3,1021,40.59,290,2.5,0.14,77,931,673
2024,10,11,11,30,948,79,730,4.5,19.6,1020,37.1,285,2.6,0.14,79,948,730
2024,10,11,12,30,948,78,725,4.4,20.6,1019,34.480000000000004,281,2.8000000000000003,0.14,78,948,725
2024,10,11,13,30,928,76,656,4.1000000000000005,21.3,1018,32.34,278,2.9000000000000004,0.14,76,928,656
2024,10,11,14,30,884,70,530,3.8000000000000003,21.5,1017,31.42,277,2.9000000000000004,0.14,70,884,530
2024,10,11,15,30,802,60,360,3.6,21,1017,31.79,274,2.5,0.14,60,802,360
2024,10,11,16,30,626,43,167,5.4,18.6,1016,41.76,264,1.8,0.14,43,626,167
2024,10,11,17,30,110,10,11,7.6000000000000005,15.5,1016,59.29,252,1.5,0.14,10,110,11
2024,10,11,18,30,0,0,0,6.5,14.100000000000001,1016,60.07,245,1.7000000000000002,0.14,0,0,0
2024,10,11,19,30,0,0,0,6.5,13.600000000000001,1016,62.1,243,1.9000000000000001,0.14,0,0,0
2024,10,11,20,30,0,0,0,6.7,13.100000000000001,1016,65.24,246,2,0.14,0,0,0
2024,10,11,21,30,0,0,0,7.1000000000000005,12.5,1016,69.53,251,2.1,0.14,0,0,0
2024,10,11,22,30,0,0,0,7.4,11.9,1016,73.8,255,2.1,0.14,0,0,0
2024,10,11,23,30,0,0,0,7.5,11.3,1015,77.23,258,2.1,0.14,0,0,0
2024,10,12,0,30,0,0,0,7.4,10.8,1015,79.31,258,2.1,0.14,0,0,0
2024,10,12,1,30,0,0,0,7.2,10.4,1015,80.37,259,2.2,0.14,0,0,0
2024,10,12,2,30,0,0,0,6.9,10.100000000000001,1015,80.66,258,2.2,0.14,0,0,0
2024,10,12,3,30,0,0,0,6.7,9.8,1015,81,257,2.2,0.14,0,0,0
2024,10,12,4,30,0,0,0,6.5,9.700000000000001,1015,80.36,261,2.3000000000000003,0.14,0,0,0
2024,10,12,5,30,0,0,0,6.2,9.700000000000001,1015,78.9,262,2.2,0.14,0,0,0
2024,10,12,6,30,140,17,23,6.4,10.8,1015,74.33,261,2.5,0.14,17,140,23
2024,10,12,7,30,546,60,185,7,13.3,1016,65.53,265,2.8000000000000003,0.14,60,546,185
2024,10,12,8,30,716,82,369,7.5,16.8,1016,54.27,280,3,0.14,82,716,369
2024,10,12,9,30,799,96,527,8.1,20.6,1016,44.63,302,3.5,0.14,96,799,527
2024,10,12,10,30,838,106,638,9.1,23.200000000000003,1016,40.6,312,3.2,0.14,106,838,638
2024,10,12,11,30,844,114,690,10.200000000000001,24.700000000000003,1015,40,307,2.6,0.14,114,844,690
2024,10,12,12,30,830,118,680,10.600000000000001,25.8,1014,38.58,298,2.4000000000000004,0.14,118,830,680
2024,10,12,13,30,793,118,610,10.8,26.400000000000002,1013,37.56,292,2.3000000000000003,0.14,118,793,610
2024,10,12,14,30,728,110,485,10.8,26.400000000000002,1013,37.550000000000004,289,2.1,0.14,110,728,485
2024,10,12,15,30,610,95,320,11,25.6,1013,39.87,288,1.5,0.14,95,610,320
2024,10,12,16,30,386,63,138,13.700000000000001,24.200000000000003,1013,51.82,290,0.8,0.14,63,386,138
2024,10,12,17,30,29,7,7,12.4,23,1013,51.26,232,0.5,0.14,7,29,7
2024,10,12,18,30,0,0,0,11.600000000000001,21.400000000000002,1013,53.46,167,0.7000000000000001,0.14,0,0,0
2024,10,12,19,30,0,0,0,12.100000000000001,19.400000000000002,1014,62.65,166,1.1,0.15,0,0,0
2024,10,12,20,30,0,0,0,12.4,18,1013,69.93,175,1.4000000000000001,0.15,0,0,0
2024,10,12,21,30,0,0,0,12.4,17.1,1013,73.75,185,1.6,0.15,0,0,0
2024,10,12,22,30,0,0,0,12.4,16.3,1013,77.74,199,1.6,0.15,0,0,0
2024,10,12,23,30,0,0,0,12.5,16,1013,79.56,214,1.6,0.15,0,0,0
2024,10,13,0,30,0,0,0,12.5,15.8,1013,80.55,223,1.6,0.15,0,0,0
2024,10,13,1,30,0,0,0,12.3,15.600000000000001,1013,80.83,225,1.6,0.15,0,0,0
2024,10,13,2,30,0,0,0,12.200000000000001,15.200000000000001,1012,82.3,222,1.6,0.15,0,0,0
2024,10,13,3,30,0,0,0,12.200000000000001,14.4,1012,86.56,221,1.6,0.15,0,0,0
2024,10,13,4,30,0,0,0,12.200000000000001,13.3,1012,93.35000000000001,224,1.4000000000000001,0.15,0,0,0
2024,10,13,5,30,0,0,0,12.4,12.4,1012,99.74000000000001,226,1.3,0.15,0,0,0
2024,10,13,6,30,113,17,21,12.4,13.100000000000001,1011,95.35000000000001,225,1.8,0.15,17,113,21
2024,10,13,7,30,503,63,177,12.4,15.200000000000001,1011,83.33,220,2.1,0.15,63,503,177
2024,10,13,8,30,683,88,359,12.600000000000001,18.3,1011,69.45,212,2.2,0.15,88,683,359
2024,10,13,9,30,769,104,515,13,22.1,1010,56.4,213,2.7,0.15,104,769,515
2024,10,13,10,30,809,114,624,12.4,25.1,1010,45.1,217,3.2,0.15,114,809,624
2024,10,13,11,30,818,121,675,12.100000000000001,26.5,1008,40.69,212,3.6,0.15,121,818,675
2024,10,13,12,30,799,127,664,12.3,27.200000000000003,1007,39.71,206,4.2,0.15,127,799,664
2024,10,13,13,30,749,129,590,12.8,27.5,1006,40.2,204,4.7,0.15,129,749,590
2024,10,13,14,30,433,202,423,13.3,27.1,1005,42.7,205,5,0.15,127,662,465
2024,10,13,15,30,266,163,260,13.9,26.1,1004,46.83,207,5,0.15,101,563,306
2024,10,13,16,30,177,78,111,14.200000000000001,24.5,1004,52.550000000000004,208,4.800000000000001,0.15,61,383,133
2024,10,13,17,30,4,4,4,14.3,22.900000000000002,1004,58.36,209,4.7,0.15,5,22,5
2024,10,13,18,30,0,0,0,14.5,21.900000000000002,1004,62.660000000000004,210,4.800000000000001,0.15,0,0,0
2024,10,13,19,30,0,0,0,14.600000000000001,21.3,1004,65.74,212,4.9,0.15,0,0,0
2024,10,13,20,30,0,0,0,14.8,20.8,1004,68.73,215,5,0.15,0,0,0
2024,10,13,21,30,0,0,0,15.100000000000001,20.400000000000002,1004,71.73,218,4.9,0.15,0,0,0
2024,10,13,22,30,0,0,0,15.5,20.1,1003,74.76,222,4.7,0.15,0,0,0
2024,10,13,23,30,0,0,0,15.9,19.6,1003,79.03,227,4.1000000000000005,0.15,0,0,0
2024,10,14,0,30,0,0,0,16.2,18.900000000000002,1003,84.21000000000001,233,3.2,0.15,0,0,0
2024,10,14,1,30,0,0,0,16.400000000000002,18.2,1003,89.45,243,2.8000000000000003,0.15,0,0,0
2024,10,14,2,30,0,0,0,16.6,17.5,1003,94.73,255,2.5,0.15,0,0,0
2024,10,14,3,30,0,0,0,16.7,16.8,1003,99.47,265,2.4000000000000004,0.15,0,0,0
2024,10,14,4,30,0,0,0,16.3,16.3,1004,100,271,2.5,0.15,0,0,0
2024,10,14,5,30,0,0,0,15.100000000000001,15.8,1004,95.73,273,2.6,0.15,0,0,0
2024,10,14,6,30,3,16,16,13.4,16.2,1005,83.35000000000001,276,3.2,0.15,17,153,22
2024,10,14,7,30,1,25,25,11.600000000000001,17.3,1005,69.24,285,4.5,0.15,53,600,186
2024,10,14,8,30,246,187,284,9.1,17.8,1006,56.77,292,5.9,0.15,69,785,378
2024,10,14,9,30,162,250,336,6.2,17.900000000000002,1006,46.36,292,6.4,0.15,76,879,543
